ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status
-1.486983711514458,-1.295442034513258,0.8318751593315243,-1.3213625010103187,-1.041615563570937,0
-0.5963453219902404,-2.997023437249222,-0.6308496834539282,1.3390989104198538,-1.041615563570937,0
0.06660670772446496,0.18927863884401516,-0.2703228548609294,1.3390989104198538,0.959567075374187,1
-1.2100346778358542,1.797330682612837,-0.7333975013067784,-1.3213625010103187,-1.041615563570937,0
0.3344717837731654,1.2387564888784444,-0.21186580069256458,1.3390989104198538,0.959567075374187,1
-0.6532577346185392,0.21495105791857372,1.6470978787936572,-1.3213625010103187,-1.041615563570937,0
-0.34070773589711517,-0.48260976661248806,0.8504201924108611,0.45227843994312966,-1.041615563570937,0
-0.6543381184457496,0.8092324264021159,0.9105354707631392,0.45227843994312966,-1.041615563570937,1
1.828282068734926,-0.9619533505898094,-1.368681912990242,-1.3213625010103187,0.959567075374187,0
-0.05926495351970101,0.4802290997795423,-1.103519382913592,-1.3213625010103187,0.959567075374187,0
-1.1156635201562395,0.509186450451588,-2.7920123795979186,-0.43454203053359447,0.959567075374187,0
0.7865329051362081,1.0609719111710207,-0.7616314432384862,-0.43454203053359447,0.959567075374187,1
-1.28069982637955,2.7513715563201915,1.0050469425428663,1.3390989104198538,0.959567075374187,1
0.16569058029818304,0.3967343328598234,0.5651422711157569,1.3390989104198538,-1.041615563570937,1
-2.028147618797544,-0.4998449287472823,-0.17356603736904191,-1.3213625010103187,-1.041615563570937,0
-1.3892947968421974,-0.01902992339228352,0.025713987302285943,-1.3213625010103187,0.959567075374187,0
0.15354816640730792,-1.7532464320951155,-0.641095611858198,-0.43454203053359447,0.959567075374187,0
0.7014734683896204,-0.6846052180784579,0.25284957053678175,-0.43454203053359447,-1.041615563570937,0
0.12775773608293625,-0.40069459710583966,0.8141578132193231,-1.3213625010103187,0.959567075374187,1
-0.16260800527844813,-0.5148891534250584,-1.5684088404005339,0.45227843994312966,-1.041615563570937,0
-0.3502274857441821,0.1579516922005787,0.3477703109470433,0.45227843994312966,0.959567075374187,1
-1.5413849987235664,-0.8116319119477724,0.9807704595726624,1.3390989104198538,-1.041615563570937,0
-0.7738542546071566,1.1214687677286472,-0.36721821539425786,-1.3213625010103187,0.959567075374187,0
-0.5116241656276976,0.0066141540142778685,0.7489582102142133,-1.3213625010103187,0.959567075374187,0
1.023847486812658,-0.0028426000967686446,2.863623497008436,1.3390989104198538,-1.041615563570937,1
0.3020177187082807,-0.3197403089102038,-0.05635613350034329,-0.43454203053359447,-1.041615563570937,0
-1.8292231878499956,0.1607724018021845,0.4414611943186772,-0.43454203053359447,0.959567075374187,0
0.2822554538114271,0.8271123643291733,-0.6902837017026299,0.45227843994312966,0.959567075374187,1
-0.4351860112654281,-0.8561040889633752,0.22933393917747566,-1.3213625010103187,-1.041615563570937,0
-0.7304311900384063,-0.6482034728725689,0.5084483063272665,-0.43454203053359447,0.959567075374187,0
0.5732036694987895,-0.29570033243902943,0.24292969097749534,0.45227843994312966,-1.041615563570937,0
0.9974199589434678,-1.332295244891795,-0.9720167235354219,0.45227843994312966,-1.041615563570937,0
0.8965369362722462,-0.8084866790251999,0.25445299891520284,0.45227843994312966,0.959567075374187,1
-0.8946205289526179,-0.4672765493554853,1.510709819244956,-0.43454203053359447,-1.041615563570937,0
-0.3584307856735082,0.8761407797275491,0.4968085297925955,-0.43454203053359447,-1.041615563570937,0
0.2895186924996848,0.26757124049376324,1.0103327235683517,-1.3213625010103187,0.959567075374187,1
0.9413184698041046,0.1989671327652769,-0.1890699605434541,-1.3213625010103187,-1.041615563570937,0
-0.5303759216817403,0.8527746645599463,0.7981743957282459,0.45227843994312966,-1.041615563570937,1
-0.2334356498335805,-0.13023201789124117,0.3273836024562099,0.45227843994312966,-1.041615563570937,0
-1.1648549560544068,0.3947936063590131,-0.9032089839533005,-0.43454203053359447,-1.041615563570937,0
-1.2557753126218547,-0.09626384973610372,0.3666499797526764,-0.43454203053359447,0.959567075374187,0
0.7763969033150988,0.27035734395088434,-0.9440086442756662,-1.3213625010103187,-1.041615563570937,0
1.3264556755231058,-0.5732469624043547,-0.585071495507846,-1.3213625010103187,0.959567075374187,0
-0.1184606335844022,-2.4194209529837636,0.23741380224337716,1.3390989104198538,-1.041615563570937,0
0.9696328280671662,-0.12715586157658287,0.34536608761695425,-1.3213625010103187,0.959567075374187,1
0.3202457019815795,1.421579428657275,-1.141610926893019,-0.43454203053359447,-1.041615563570937,0
-0.6982578459820332,0.9276909987439886,1.1023622679449396,0.45227843994312966,0.959567075374187,1
0.3200024770022502,0.9666644154248859,0.6202205641163752,1.3390989104198538,-1.041615563570937,1
1.5103735855027953,1.2359558524958338,-0.6569438368439086,-1.3213625010103187,-1.041615563570937,0
-0.08185432138761124,0.09459363341948185,-1.4900804967826864,-1.3213625010103187,-1.041615563570937,0
1.5372911512616998,0.20267308693492767,-0.09693157072692762,-0.43454203053359447,-1.041615563570937,1
-2.6959249714120426,-0.6079543749629679,-0.398072020694554,1.3390989104198538,0.959567075374187,0
0.7858830011938664,-0.30798140619164716,0.16120031086481615,-1.3213625010103187,0.959567075374187,1
0.04245258433141139,0.6189000289386111,-0.3152170924158591,0.45227843994312966,-1.041615563570937,0
-0.3481066785046183,1.2038812966727996,-1.9601106972508051,-0.43454203053359447,0.959567075374187,0
0.04722129658708214,-0.13229545741198445,-0.3404558608503712,1.3390989104198538,-1.041615563570937,0
-2.056371958709606,-0.44138357298367414,-0.257700191438911,-1.3213625010103187,-1.041615563570937,0
-0.26784545547574684,0.006933339019813111,0.6818960605905495,-1.3213625010103187,0.959567075374187,1
0.31566946455790207,0.6044131913667941,-0.65041287857943,1.3390989104198538,0.959567075374187,1
1.4495292645683158,-1.4297573206078473,1.7272614101539185,-0.43454203053359447,0.959567075374187,1
-0.5699281105861161,-2.27754436237598,-1.8642621400297235,1.3390989104198538,-1.041615563570937,0
-0.8635380931768927,-0.5411967527481002,1.3596305494738208,1.3390989104198538,-1.041615563570937,1
-0.5532222447257752,-1.2078032836681816,-0.1763726895603781,-0.43454203053359447,0.959567075374187,0
0.8804736554829026,-0.49902588588452373,0.9078959431814861,-1.3213625010103187,-1.041615563570937,0
0.28697705463528633,-0.14058511728499476,0.12785011758743675,0.45227843994312966,0.959567075374187,1
-0.5815521719797402,-0.4444264255667264,1.1879608314246588,-0.43454203053359447,0.959567075374187,1
0.4736464871759025,1.4511405552425605,-0.33947055560758077,0.45227843994312966,0.959567075374187,1
0.05260011047892195,0.3314128647685543,-1.050968391371082,-1.3213625010103187,0.959567075374187,0
0.9343378159654621,0.3052823638172604,1.4690041364083999,1.3390989104198538,0.959567075374187,1
-0.7558555367210729,0.6253017480787724,-0.06549706175416256,0.45227843994312966,0.959567075374187,1
-0.37709584560587983,-1.1263600269021077,0.269654815687701,-1.3213625010103187,-1.041615563570937,0
-0.4422938684371978,1.0399861499327299,1.2831892479327125,-1.3213625010103187,-1.041615563570937,0
-1.5262028402795658,-0.06895260911989534,-0.9842807720169011,1.3390989104198538,0.959567075374187,0
0.2539654549575693,0.673318139060418,0.6437130872402367,1.3390989104198538,0.959567075374187,1
0.21849127879070093,-1.0597408247811222,-0.5420715102430244,-1.3213625010103187,0.959567075374187,0
-0.04043710529767252,-1.5390759728283328,-0.08419206123066049,-1.3213625010103187,-1.041615563570937,0
-0.28293474605232555,0.8199421473952078,0.12032506719766062,0.45227843994312966,0.959567075374187,1
-1.4774968425598207,0.38081313468888134,-1.4527049872267002,-1.3213625010103187,0.959567075374187,0
-0.4711640364637271,-0.8908394526938253,-0.7310773854202015,-1.3213625010103187,0.959567075374187,0
-0.3923238606695096,-0.8586234656553469,1.3995493743068081,0.45227843994312966,-1.041615563570937,0
-0.8572492215083315,1.1258494305260007,0.9345112138197383,-0.43454203053359447,0.959567075374187,1
-0.20877797477728507,-1.1766694427996793,-0.01463888255874994,0.45227843994312966,-1.041615563570937,0
0.36315546968688306,1.6403330278412152,0.29122705830550694,0.45227843994312966,-1.041615563570937,1
1.8625854523974745,-0.8894162528689259,-0.24631975719284652,1.3390989104198538,0.959567075374187,1
0.1310047195426905,0.641400336974421,1.4050617222867596,0.45227843994312966,-1.041615563570937,1
0.21494549909773025,-0.3204602137389522,-0.15239823054965915,-1.3213625010103187,-1.041615563570937,0
-0.12092485089561132,0.6063833253219385,0.27994189516610324,-1.3213625010103187,-1.041615563570937,0
-1.986771463488374,-0.5348081104885201,1.1944376185806622,-1.3213625010103187,0.959567075374187,0
-0.07243349468925628,-0.15551775443583346,-0.7296113342098629,-0.43454203053359447,-1.041615563570937,0
0.015322801843050618,0.0471094506001757,1.607335573630953,-1.3213625010103187,0.959567075374187,1
2.4463752954123263,-0.9904420765690546,-1.4829547126900393,-0.43454203053359447,0.959567075374187,1
-0.240215843018307,0.7432872490414764,1.6782123659159756,-1.3213625010103187,0.959567075374187,1
0.25945584830147445,-0.5040722362903092,-0.3247792322825658,0.45227843994312966,-1.041615563570937,0
-0.08072704964503064,-0.2209743059746844,-0.19475865225000466,1.3390989104198538,0.959567075374187,1
-1.2279254968594226,-0.9826457373952696,-1.8426244808231376,-1.3213625010103187,-1.041615563570937,0
1.1105481097504848,-2.542279661684844,-0.40692600303005333,-0.43454203053359447,-1.041615563570937,0
0.7150970602495738,-0.1836022451621936,-0.9921347033128227,-0.43454203053359447,-1.041615563570937,0
0.7546522173176807,2.4061751383210024,-0.5598290734783969,1.3390989104198538,-1.041615563570937,1
-0.9656092689340248,0.7868340397718365,-0.08933540179204018,-1.3213625010103187,0.959567075374187,0
1.3735531968090409,-0.012749616021949883,1.006135736942275,0.45227843994312966,0.959567075374187,1
-1.4638194030357206,-0.25508260227788987,0.2556949968460786,-1.3213625010103187,-1.041615563570937,0
0.5480948608707743,0.0287544416742237,0.3558019786716268,-1.3213625010103187,0.959567075374187,1
2.1704056808041474,0.5506136033620646,-1.0478663113802427,1.3390989104198538,0.959567075374187,1
-1.0477050602081615,-1.1681161599555447,-0.833028732542724,-1.3213625010103187,0.959567075374187,0
-0.6185160518497339,1.1147955239619023,1.8473521582625347,0.45227843994312966,-1.041615563570937,1
0.0552039599085147,0.7179797168857186,-0.6874266915967968,-0.43454203053359447,0.959567075374187,1
-0.5549609096129733,0.7207691921589512,1.7047874277296955,1.3390989104198538,-1.041615563570937,1
-1.6143682532445196,0.4425488114264454,-0.19512122528905443,0.45227843994312966,0.959567075374187,1
0.023752801204243636,0.025920380266074666,0.05031048236738828,-0.43454203053359447,-1.041615563570937,0
-1.1203098978359387,0.6756860797105254,1.1187471695007911,1.3390989104198538,-1.041615563570937,1
0.4335085196507261,0.5950705969082087,1.320342255522132,1.3390989104198538,-1.041615563570937,1
-0.975763166905528,-0.3457470618512953,-0.06282807820275932,-0.43454203053359447,0.959567075374187,0
1.5224102591656499,-0.564138843027232,-0.3403519411081679,-0.43454203053359447,-1.041615563570937,0
-0.8380032550627036,0.10772204751865719,-0.007917492420503412,0.45227843994312966,0.959567075374187,1
-0.3714298618186826,1.5471789776355231,0.3860930445780392,-1.3213625010103187,-1.041615563570937,0
0.7773998668146469,-1.2260999720016397,0.9396254327239284,-1.3213625010103187,0.959567075374187,1
-1.2908374233536417,-1.4533017123476966,0.052253058775184026,-1.3213625010103187,-1.041615563570937,0
0.18450391938587232,0.17029159294289054,0.6671163613824324,-1.3213625010103187,0.959567075374187,1
1.2767854883051888,0.05702488929395082,1.6869329009963134,-1.3213625010103187,-1.041615563570937,1
-1.6718510833647597,0.17882671857706534,0.429459718821851,0.45227843994312966,-1.041615563570937,0
0.14117810859235688,0.2490622077096847,0.35977951947244713,1.3390989104198538,-1.041615563570937,1
0.21730511928981505,-0.21560539071669632,-1.4714002406695437,0.45227843994312966,0.959567075374187,0
0.745335681946161,1.4883373060652016,-2.583593736922985,0.45227843994312966,-1.041615563570937,0
-1.2969948395422901,-1.5859701116680556,0.43652821389986285,0.45227843994312966,-1.041615563570937,0
-1.3814751667396628,-0.8176766405592899,-0.046834368307612714,1.3390989104198538,-1.041615563570937,0
0.4824218375726105,-0.09629668117146867,-0.4669341496072876,0.45227843994312966,-1.041615563570937,0
0.25483993770936375,-1.6280297548622327,0.29163394086984595,0.45227843994312966,0.959567075374187,1
0.20780560473701862,-0.16850969328968848,-0.012402281950265702,1.3390989104198538,-1.041615563570937,1
0.3048806607900625,1.659030135043855,1.1761815830425195,0.45227843994312966,-1.041615563570937,1
-0.733570116765508,0.027183448336915276,0.13416162522072392,-1.3213625010103187,0.959567075374187,0
0.18935362004908157,0.23588049110558243,-0.6991528870452466,-0.43454203053359447,0.959567075374187,1
0.2508820865659508,-1.2470455179944826,1.038521257158761,0.45227843994312966,0.959567075374187,1
-0.768297369221999,-0.6066707601077621,-0.16918237453094767,-0.43454203053359447,-1.041615563570937,0
1.841935883136467,-0.3667900659128814,0.5747356666255874,0.45227843994312966,0.959567075374187,1
0.43375181619287106,-0.3096149011054143,-0.429549603291287,0.45227843994312966,0.959567075374187,1
-1.2508149714722825,1.2812265440923312,-0.6020238095285861,-1.3213625010103187,0.959567075374187,0
0.6186046598442279,0.5611292476141623,0.13221833334958435,1.3390989104198538,-1.041615563570937,1
-1.0316653983585047,-1.0991306535178467,0.060854737258999224,-0.43454203053359447,-1.041615563570937,0
0.7506588127225036,0.2516001996941376,0.5280102981155023,1.3390989104198538,-1.041615563570937,1
1.12650492561523,0.5019766414682469,-0.22071439023942038,-1.3213625010103187,0.959567075374187,1
-0.8758690379705807,1.1404853233130334,-1.7889560372894655,-1.3213625010103187,-1.041615563570937,0
0.9290074726740782,1.5785316489012282,-0.3848977580949703,-0.43454203053359447,0.959567075374187,1
0.3719874104344733,-1.0032800773021104,0.8421074041960337,1.3390989104198538,0.959567075374187,1
0.7860424964863935,-0.8001310668892946,-0.24945438540855422,-1.3213625010103187,0.959567075374187,0
1.8733163071906658,-1.2444723884041116,-0.19844454701552353,0.45227843994312966,-1.041615563570937,0
-0.2938617646502456,-0.226365385625129,1.03473024866487,0.45227843994312966,0.959567075374187,1
-0.8081416936198482,0.47028295702728057,-0.6641910667378174,0.45227843994312966,0.959567075374187,1
-0.9455043467148571,0.9884846209251876,-1.4953006748443618,1.3390989104198538,-1.041615563570937,0
-0.8709401531407095,-0.06913835175139765,-0.11266340396257818,0.45227843994312966,0.959567075374187,1
-0.12361163482846968,-0.31173597128566227,-0.436315124527841,0.45227843994312966,0.959567075374187,1
0.2995226246885692,0.15735799112157636,-0.9185497352359536,-1.3213625010103187,0.959567075374187,0
0.23430925589949042,-0.8242871245393246,-0.12741570357471302,-1.3213625010103187,-1.041615563570937,0
0.7912253665237874,2.0848189956469154,0.5396928404504021,0.45227843994312966,0.959567075374187,1
-0.03245662041984585,-1.5926911753902542,0.038730088567801496,0.45227843994312966,-1.041615563570937,0
1.424885042092292,0.19016492774985735,0.3551061638579823,-1.3213625010103187,-1.041615563570937,0
-0.3133553273049457,2.0192376192294472,1.8620397799054365,-0.43454203053359447,0.959567075374187,1
2.706300414752947,0.013171823557535045,-0.2949724817550011,1.3390989104198538,0.959567075374187,1
0.5873579891878385,-0.18261878306992269,0.32646408952496514,1.3390989104198538,0.959567075374187,1
-0.9127699032374257,-0.3491336417982409,-0.4613629629309793,-1.3213625010103187,0.959567075374187,0
-1.1289989041418345,-0.17302280717716179,-0.7986227873484735,1.3390989104198538,-1.041615563570937,0
0.4424921242268365,1.3719455097772297,-0.5370827287806355,-1.3213625010103187,-1.041615563570937,0
-0.27168058870256745,-2.19367436482997,-0.43089792224634305,-1.3213625010103187,0.959567075374187,0
0.6767218893066502,1.531675533669564,0.4076185558999721,-1.3213625010103187,-1.041615563570937,1
0.43314957338002247,-1.4099656226886144,2.397888148016983,-1.3213625010103187,0.959567075374187,1
-0.11928897908124461,-0.25882407029269067,-0.6682626455898949,-0.43454203053359447,0.959567075374187,0
-0.9022851299277803,-0.4205502709966063,-0.3687437452930712,0.45227843994312966,0.959567075374187,0
-1.5781341098602304,0.5918270987925566,-0.015122481043826436,0.45227843994312966,0.959567075374187,1
-0.49733553680250236,-1.5832052880823482,0.4439538316418201,-0.43454203053359447,-1.041615563570937,0
0.8207818261263548,0.46611953981186266,0.3116612866048942,1.3390989104198538,-1.041615563570937,1
0.17098175969671164,2.0199372772816204,1.3325497345953776,1.3390989104198538,0.959567075374187,1
-1.3058854547733896,-1.3495061777952784,-2.379186900335872,0.45227843994312966,0.959567075374187,0
0.12959153237788065,0.19510407203310987,-2.3397114189315826,1.3390989104198538,-1.041615563570937,0
0.3442033928643761,-0.6520485747217188,-0.44802328436291056,0.45227843994312966,-1.041615563570937,0
-0.939781342198771,0.43002731951863543,1.145691261839804,0.45227843994312966,-1.041615563570937,1
0.10990868376360731,0.025453997027578404,-1.5181531766644414,-0.43454203053359447,0.959567075374187,0
0.013277721694046693,-0.6316624543020897,-2.9606227868088486,1.3390989104198538,-1.041615563570937,0
-1.2019177751116916,0.4916822943044096,0.6193934137500292,-0.43454203053359447,0.959567075374187,1
0.31635212746188496,1.8011471771813694,0.2917610031348311,0.45227843994312966,0.959567075374187,1
0.5217180543296605,-0.18347893450091826,-1.0425535419148624,0.45227843994312966,-1.041615563570937,0
1.0500790677968481,0.7223330357007933,-0.9378495093872743,0.45227843994312966,0.959567075374187,1
1.0204885697300659,-1.2799773917545614,-0.9220483121727305,-1.3213625010103187,-1.041615563570937,0
-1.4393555335619252,-0.9449346467153961,0.1585942945219657,-1.3213625010103187,0.959567075374187,0
-0.9943786904024746,0.4762986521217327,-0.5785042873455618,-1.3213625010103187,0.959567075374187,0
0.4754349500133336,1.4826205040498237,0.542251973169457,-0.43454203053359447,0.959567075374187,1
0.4741710555255333,0.3601277082096652,-2.807565615721558,0.45227843994312966,0.959567075374187,0
0.4754475140283687,-0.30498263625555216,-0.8091184637370603,1.3390989104198538,0.959567075374187,1
3.852078535587855,0.005703370898874275,-1.0784111599033366,-0.43454203053359447,0.959567075374187,1
0.531941964734385,-1.2373404482321098,-0.20840517401010747,-0.43454203053359447,-1.041615563570937,0
1.1032062519164547,0.6077041488382182,-0.49020706308265927,-0.43454203053359447,-1.041615563570937,0
0.9195237180531539,0.8840423558948036,0.8461340716732368,1.3390989104198538,0.959567075374187,1
0.6133820633012315,-0.44327451675555585,-1.8119407581200504,0.45227843994312966,-1.041615563570937,0
-0.36455833167419505,-0.4611307286093213,0.09352856277312019,-1.3213625010103187,0.959567075374187,0
0.7222153528781228,0.2708704768634141,0.6065461084166679,0.45227843994312966,-1.041615563570937,1
-0.8274534926962589,-0.4279857766604543,1.9052940703528978,0.45227843994312966,-1.041615563570937,1
-0.2851922583360706,-0.05937223104506778,-0.4339063339631216,-0.43454203053359447,0.959567075374187,0
-0.5366374543248756,2.0949478328058255,0.3725895776146613,-0.43454203053359447,-1.041615563570937,1
0.03721929290616802,-0.23930196416020436,-1.7564481091686202,-0.43454203053359447,0.959567075374187,0
2.296057937780165,-0.3500236060946196,-2.3447394446694796,-1.3213625010103187,-1.041615563570937,0
-1.9346644203214935,-0.6376851053110263,0.8930804621240321,-1.3213625010103187,0.959567075374187,0
0.6486578857727582,0.7466369407006116,0.042459611241900064,-1.3213625010103187,-1.041615563570937,0
-1.6771447792927758,-0.1738508651679705,1.2269310962881603,0.45227843994312966,0.959567075374187,1
-0.5230490388531099,-0.6395065856980258,-1.3258433336275557,-0.43454203053359447,-1.041615563570937,0
1.0560472607681446,1.320675569260696,0.5680988896159075,1.3390989104198538,0.959567075374187,1
0.019419867959514142,1.418451046588767,1.9174685703031398,0.45227843994312966,-1.041615563570937,1
-1.1359311428222043,-0.5908177953918857,0.46786863714639176,-1.3213625010103187,0.959567075374187,0
-0.7692607726806323,-1.8501914300829747,0.3246963657413195,1.3390989104198538,-1.041615563570937,0
0.6419177007331298,1.0085563292189599,0.05658073660205164,1.3390989104198538,0.959567075374187,1
-0.7844994634092004,-0.674575611775153,-1.5233883635022365,-0.43454203053359447,-1.041615563570937,0
0.1733742003776526,0.7928232843145989,1.4040509321005705,1.3390989104198538,0.959567075374187,1
0.0004933842305547426,-1.9532037631279602,-0.5630414486761137,-1.3213625010103187,0.959567075374187,0
-0.7048140606047989,0.8942519690788967,0.5526748172211255,-0.43454203053359447,0.959567075374187,1
2.1233514041977615,-1.1983135953122148,-1.515538571976883,1.3390989104198538,0.959567075374187,1
0.5957059519994106,0.7332805988056637,-1.1318348372724754,-0.43454203053359447,-1.041615563570937,0
-2.094384075524057,0.020605247899390267,1.4835921563285261,1.3390989104198538,-1.041615563570937,0
0.14301980761598931,-0.9424509869356775,-0.2993973978666352,0.45227843994312966,-1.041615563570937,0
-0.7151190389120803,-0.3984604337445607,1.5017863543743095,0.45227843994312966,0.959567075374187,1
0.816770093907443,0.6890716337585785,-0.030235211492780124,-1.3213625010103187,0.959567075374187,1
-0.8473788423904121,0.11173870000878554,-1.7944958902957793,0.45227843994312966,0.959567075374187,0
-0.16168552414416074,0.5877088587623319,0.9403896026819524,0.45227843994312966,0.959567075374187,1
0.4652697124580538,1.9723231668955101,-0.5420690707149903,0.45227843994312966,0.959567075374187,1
0.8302474051998272,-1.5495029917301668,0.7469457345367319,1.3390989104198538,-1.041615563570937,1
-1.2599128190109241,1.6150082397660752,0.07324112851209437,1.3390989104198538,-1.041615563570937,1
-0.3840147397406828,0.11020837784002145,-1.4956157905613359,-0.43454203053359447,-1.041615563570937,0
-0.5260976479244672,-0.8875893478870118,0.2123718352441968,1.3390989104198538,0.959567075374187,1
-0.706563119819964,-1.3168207981379139,2.2449840606743385,0.45227843994312966,0.959567075374187,1
1.740444981497392,-0.18170503112019235,0.541174150087407,1.3390989104198538,0.959567075374187,1
0.36409718591034457,0.9231500210539453,-0.009515334479055386,-1.3213625010103187,0.959567075374187,1
-1.3212073584747381,-0.12046166086124305,1.1237270866627362,-0.43454203053359447,0.959567075374187,1
0.8829621884257932,1.5095154090625198,0.2587611422173694,-0.43454203053359447,0.959567075374187,1
2.1013092703738265,-1.4370392069335816,0.25762652554852417,1.3390989104198538,0.959567075374187,1
0.9989028006015678,-0.005616375866683703,-1.0439707840891153,0.45227843994312966,-1.041615563570937,0
-1.5827096267047622,-1.2393155836990777,0.28194850392093784,-0.43454203053359447,-1.041615563570937,0
-0.5354947995914726,0.36810353904226484,1.0838136727207417,-1.3213625010103187,0.959567075374187,1
1.236084423202308,0.888572429423046,-0.7883217538991092,-1.3213625010103187,0.959567075374187,1
-0.7615374455423962,-0.4121128189294348,1.4729970137412378,-0.43454203053359447,0.959567075374187,1
0.4033880979144964,-2.583936824931443,-0.043715111734416404,0.45227843994312966,-1.041615563570937,0
0.7380629777401796,0.20429683270780855,-0.8400465155296724,0.45227843994312966,-1.041615563570937,0
-0.9833569940496272,0.44082087580602414,1.045989607759066,1.3390989104198538,0.959567075374187,1
-0.10583018414163252,0.4085498597069584,-0.23886898056786693,1.3390989104198538,-1.041615563570937,1
-3.3246997103080638,1.2356091786214458,0.8077922796153667,-0.43454203053359447,-1.041615563570937,0
-1.081951385238943,-1.058941550744139,-0.24383504786348673,1.3390989104198538,-1.041615563570937,0
-0.30112558341077617,0.683001780557196,-0.01182450189590887,1.3390989104198538,0.959567075374187,1
-1.3079537140360538,1.1925649602267836,0.5417480890022849,1.3390989104198538,-1.041615563570937,1
1.6058495756978237,-1.7627074564038798,0.3390167356615139,-1.3213625010103187,-1.041615563570937,0
-1.4924398360685593,0.32435769979973883,-1.9481816035532584,1.3390989104198538,0.959567075374187,0
-0.4907895679890611,-0.49508661032793877,-1.073599320199399,-0.43454203053359447,0.959567075374187,0
0.08665595012051673,-0.07468032917957375,0.9777445553786794,0.45227843994312966,-1.041615563570937,1
1.4124811836550197,0.3522331110398596,-0.08415928346013775,1.3390989104198538,0.959567075374187,1
-1.4982273646213722,-0.47822561804990293,-0.4758857891385571,0.45227843994312966,-1.041615563570937,0
1.1311264044808413,-0.6657013782773447,-1.311009469234825,1.3390989104198538,-1.041615563570937,0
-0.035257760587010196,0.04037872931888961,-1.0320779319946496,-0.43454203053359447,0.959567075374187,0
-1.0385720427783547,-1.0750475774660575,-1.9744573032157906,-1.3213625010103187,0.959567075374187,0
0.42188549938733527,-1.0736343340659746,-0.05329302866913235,-0.43454203053359447,-1.041615563570937,0
0.15577227979626138,0.682163446546473,-0.5506172094618923,-1.3213625010103187,0.959567075374187,0
-0.652830999752617,-1.136267897035931,-0.9188914214243429,1.3390989104198538,0.959567075374187,0
0.025006370485115496,0.6691722201903539,-0.02012457599696738,1.3390989104198538,-1.041615563570937,1
-0.4354200269275663,0.4665359371710866,0.4121149019487076,-1.3213625010103187,-1.041615563570937,0
0.06923174130103663,-1.7102076876383667,2.141924177437226,-0.43454203053359447,-1.041615563570937,0
0.6242468041538602,-0.66754806420039,-1.4643704700584557,-0.43454203053359447,-1.041615563570937,0
1.558913713623526,1.1941583198670733,1.2077930110049464,-1.3213625010103187,-1.041615563570937,1
-1.2978697186458987,-0.9695321049858888,1.0214508360707046,1.3390989104198538,-1.041615563570937,0
2.1123133731023875,-0.4555228679324419,-0.7313331680315401,-1.3213625010103187,0.959567075374187,1
-2.0204768167859997,0.46600836223227105,0.2513261301773096,1.3390989104198538,0.959567075374187,1
-0.19916649606368048,0.7856267251805547,-0.40976549030231074,-1.3213625010103187,-1.041615563570937,0
0.549572011515894,-0.24379111431887115,0.23377285041401535,1.3390989104198538,0.959567075374187,1
